repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
nexteacc-v0-motorcycle-parking-mvp,0,afc4456ed0b6f1d75de74be8ec06b846b3bfa29a,2025-11-26T17:51:21+00:00,,-3608.65,6699,0,42,0,1,0,0,1,Initialized repository for chat Motorcycle parking MVP
nexteacc-v0-motorcycle-parking-mvp,1,50fef842862681ae9cc107cf36c3d7372568089f,2025-11-26T17:52:37+00:00,1.27,-3607.38,477,37,4,0,1,0,0,0,sync main changes into v0-motorcycle-parking-mvp project
nexteacc-v0-motorcycle-parking-mvp,2,6bba221c22e9cd84bd86ae33a96f288a9fa52d93,2025-11-28T09:25:22+00:00,2372.75,-1234.63,464,190,9,0,1,0,0,0,fix: enable dynamic theme toggle
nexteacc-v0-motorcycle-parking-mvp,3,9243b0b42b62e0ff92419daf9c5a769a7afc0626,2025-11-28T09:30:23+00:00,5.02,-1229.62,264,40,2,0,1,0,0,0,style: unify button colors with brand palette
nexteacc-v0-motorcycle-parking-mvp,4,8580b5a746dd5e2509820c5582cb2ae55b55d5d5,2025-11-29T08:07:20+00:00,1356.95,127.33,395,49,5,0,0,1,0,0,"feat: add .gitignore, next-env.d.ts, and enhance TypeScript configuration"
nexteacc-v0-motorcycle-parking-mvp,5,ac66d4498c61f70ce0ec3442e515a617570a0b2e,2025-11-29T08:39:10+00:00,31.83,159.17,368,847,4,0,0,1,0,0,feat: integrate OpenAI API for OCR functionality in vehicle entry process
nexteacc-v0-motorcycle-parking-mvp,6,20861300dbf9e814a4e54e6f7e414bab2335dcbb,2025-11-29T08:51:48+00:00,12.63,171.80,230,76,4,0,0,1,0,0,refactor: enhance error handling and user feedback in OCR API and EntryPage
nexteacc-v0-motorcycle-parking-mvp,7,cc96d81e65723fed7fd649f8b4fb2e779c2ce4e2,2025-11-29T09:02:16+00:00,10.47,182.27,37,9,1,0,0,1,0,0,refactor: update image data handling and response parsing in OCR API
nexteacc-v0-motorcycle-parking-mvp,8,cf018f14d856f0b4777d675f54d058599b0cb782,2025-11-29T09:09:05+00:00,6.82,189.08,20,22,2,0,0,1,0,0,refactor: streamline JSON schema definition in OCR API and enhance EntryPage layout
nexteacc-v0-motorcycle-parking-mvp,9,8b1b794cadd122592ed4c532b608d80a198ca7d7,2025-11-29T09:23:38+00:00,14.55,203.63,356,187,9,0,0,1,0,0,feat: enhance vehicle tracking and error handling in parking system
nexteacc-v0-motorcycle-parking-mvp,10,061fcc98b93882dc24d1b869b2ab5b64ce6c5815,2025-11-29T09:31:52+00:00,8.23,211.87,148,47,8,0,0,1,0,0,feat: enhance parking statistics display and improve vehicle plate handling
nexteacc-v0-motorcycle-parking-mvp,11,c8f7eeb6272b4baec4e8c82871e56b5c5ebdb5fb,2025-11-29T09:41:40+00:00,9.80,221.67,676,4,9,0,0,1,0,0,feat: implement PWA support with service worker and installation prompt
nexteacc-v0-motorcycle-parking-mvp,12,531216003c43d4c53a1c42c0019ec1ebd812c743,2025-11-29T09:48:17+00:00,6.62,228.28,314,81,4,0,0,1,0,0,feat: implement swipeable card component for ticket management
nexteacc-v0-motorcycle-parking-mvp,13,4af61a2379cf0059e5ae530069baacd98ed12ebb,2025-11-29T09:53:18+00:00,5.02,233.30,81,22,10,0,0,1,0,0,feat: enhance PWA support and improve layout for safe area insets
